id,code,site_number,fac_type,fac_use,faa_region,faa_dist,city,county,state,full_name,own_type,longitude,latitude,elevation,aero_cht,cbd_dist,cbd_dir,act_date,cert,fed_agree,cust_intl,c_ldg_rts,joint_use,mil_rts,cntl_twr,major
12781,NK27,16242.*A,AIRPORT,PR,AEA,NYC,SPRINGVILLE,CATTARAUGUS,NY,HEDGE HOP FIELD,PR,-78.630000,42.480000,1400,DETROIT,2,SE,,,,,,,,N,N
12782,2NK6,16242.01*H,HELIPORT,PR,AEA,NYC,SPRINGVILLE,ERIE,NY,BERTRAND CHAFFEE HOSPITAL,PR,-78.650000,42.500000,1420,DETROIT,0,N,06/1987,,,,,,,N,N
12783,35NY,16242.1*A,AIRPORT,PR,AEA,NYC,SPRINGVILLE,ERIE,NY,CISZAK,PR,-78.730000,42.510000,1397,DETROIT,3,W,,,,,,,,N,N
12784,09N,16246.*A,AIRPORT,PU,AEA,NYC,STAATSBURG,DUTCHESS,NY,AIRHAVEN,PR,-73.870000,41.830000,450,NEW YORK,3,SE,,,,,,,,N,N
12785,17NY,16247.*H,HELIPORT,PR,AEA,NYC,STAFFORD,LIVINGSTON,NY,STATION 233,PR,-77.920000,42.840000,944,DETROIT,8,S,12/1993,,,,,,,N,N
12786,7NK5,16247.8*H,HELIPORT,PR,AEA,NYC,STANFORDVILLE,DUTCHESS,NY,CANTAGREE FARM H,PR,-73.670000,41.860000,650,NEW YORK,1,NW,09/1999,,,,,,,N,N
12787,3NK5,16248.*A,AIRPORT,PR,AEA,NYC,STANLEY,ONTARIO,NY,HANSEN FARMS LANDING STRIP,PR,-77.080000,42.820000,900,DETROIT,0,E,09/1987,,,,,,,N,N
12788,N69,16251.*A,AIRPORT,PU,AEA,NYC,STORMVILLE,DUTCHESS,NY,STORMVILLE,PR,-73.730000,41.570000,358,NEW YORK,1,NE,,,N,N,N,N,N,N,N
12789,1NK1,16252.25*H,HELIPORT,PR,AEA,NYC,STONE RIDGE,ULSTER,NY,STONE RIDGE,PR,-74.150000,41.890000,285,NEW YORK,1,W,11/1986,,,,,,,N,N
12790,13NY,16252.3*H,HELIPORT,PR,AEA,NYC,STONY BROOK,SUFFOLK,NY,HEALTH SCIENCES CNTR UNV HOSP,PR,-73.110000,40.900000,190,NEW YORK,2,SE,,,,,,,,N,N
12791,14NY,16255.*A,AIRPORT,PR,AEA,NYC,STRAITS CORNERS,TIOGA,NY,KOHN,PR,-76.380000,42.130000,1140,NEW YORK,2,S,,,,N,N,N,N,N,N
12792,92NY,16256.8*A,AIRPORT,PR,AEA,NYC,STRYKERSVILLE,WYOMING,NY,BLOECHER FARM,PR,-78.460000,42.750000,1430,DETROIT,3,N,,,,,,,,N,N
12793,NK73,16257.21*H,HELIPORT,PR,AEA,NYC,SUFFERN,ROCKLAND,NY,CIBA-GEIGY,PR,-74.130000,41.110000,310,NEW YORK,1,N,12/1983,,,,,,,N,N
12794,NK53,16259.*A,AIRPORT,PR,AEA,NYC,SULLIVANVILLE,CHEMUNG,NY,DODGE/COPPOLA/WHEELER,PR,-76.770000,42.200000,1030,NEW YORK,4,SW,04/1982,,,,,,,N,N
12795,16NY,16267.22*H,HELIPORT,PR,AEA,NYC,SYRACUSE,ONONDAGA,NY,STATION 241,PR,-76.110000,42.930000,1380,NEW YORK,12,S,12/1993,,,,,,,N,N
12796,NK62,16267.4*H,HELIPORT,PR,AEA,NYC,SYRACUSE,ONONDAGA,NY,CROUSE HOSPITAL,PR,-76.120000,43.040000,550,NEW YORK,0,S,12/1982,,,,,,,N,N
12797,3NY8,16267.5*H,HELIPORT,PR,AEA,NYC,SYRACUSE,ONONDAGA,NY,SUNY HEALTH SCIENCE CENTER,PU,-76.140000,43.040000,452,NEW YORK,0,N,07/1992,,,,,,,N,N
12798,SYR,16269.*A,AIRPORT,PU,AEA,NYC,SYRACUSE,ONONDAGA,NY,SYRACUSE HANCOCK INTL,PU,-76.100000,43.110000,421,NEW YORK,4,NE,,CS 05/1973,NGPY,N,Y,Y,Y,Y,Y
12799,2NY2,16270.2*C,SEAPLANE BASE,PR,AEA,NYC,SYRACUSE,ONONDAGA,NY,ONONDAGA LAKE,PU,-76.210000,43.100000,363,NEW YORK,3,NW,,,,,,,,N,N
12800,4B6,16277.1*A,AIRPORT,PU,AEA,NYC,TICONDEROGA,ESSEX,NY,TICONDEROGA MUNI,PU,-73.410000,43.870000,274,NEW YORK,2,NE,,,NGY,,,,,N,N
12801,69NY,16277.2*H,HELIPORT,PR,AEA,NYC,TICONDEROGA,ESSEX,NY,MOSES LUDINGTON HOSPITAL,PR,-70.430000,43.840000,280,NEW YORK,1,W,,,,,,,,N,N
12802,9NY6,16282.*A,AIRPORT,PR,AEA,NYC,TREADWELL,DELAWARE,NY,MASON AIRWAY,PR,-74.980000,42.320000,2170,NEW YORK,3,SE,,,,,,,,N,N
12803,7NK6,16282.01*A,AIRPORT,PR,AEA,NYC,TREADWELL,DELAWARE,NY,BLUEBERRY FIELD,PR,-75.060000,42.290000,2100,NEW YORK,3,S,07/1999,,,,,,,N,N
12804,5B7,16286.1*A,AIRPORT,PU,AEA,NYC,TROY,RENSSELAER,NY,RENSSELAER COUNTY,PR,-73.570000,42.690000,440,NEW YORK,6,SE,,,N,N,N,N,,N,N
12805,1NK3,16286.11*H,HELIPORT,PR,AEA,NYC,TROY,RENSSELAER,NY,TROY ARMORY,PU,-73.700000,42.690000,188,NEW YORK,1,S,11/1986,,,,,,,N,N
12806,3NK6,16293.*A,AIRPORT,PR,AEA,NYC,TUSCARORA,MONTGOMERY,NY,TUSCARORA PLATEAU,PR,-77.880000,42.630000,900,NEW YORK,1,W,10/1987,,,,,,,N,N
12807,NK92,16295.87*H,HELIPORT,PR,AEA,NYC,UNIONDALE,NASSAU,NY,EAB PLAZA,PR,-73.580000,40.710000,95,NEW YORK,1,NE,07/1985,,,,,,,N,N
12808,94NY,16296.*A,AIRPORT,PR,AEA,NYC,UNION SPRINGS,CAYUGA,NY,ST BERNARD FIELD,PR,-76.690000,42.820000,540,NEW YORK,1,S,,,,,,,,N,N
12809,7NY9,16307.*A,AIRPORT,PR,AEA,NYC,UTICA-ROME,ONEIDA,NY,SOPHIE'S CHOICE,PR,-75.420000,43.100000,620,NEW YORK,10,N,03/1994,,,,,,,N,N
12810,6B4,16307.1*A,AIRPORT,PU,AEA,NYC,UTICA/FRANKFORT,HERKIMER,NY,FRANKFORT-HIGHLAND,PR,-75.170000,43.020000,1325,NEW YORK,0,,,,,N,N,N,N,N,N
12811,UCA,16308.*A,AIRPORT,PU,AEA,NYC,UTICA,ONEIDA,NY,ONEIDA COUNTY,PU,-75.380000,43.140000,743,NEW YORK,6,NW,,BS 05/1973,NGY,N,N,N,Y,Y,N
12812,71NY,16308.12*H,HELIPORT,PR,AEA,NYC,UTICA,ONEIDA,NY,ST. ELIZABETH HOSPITAL,PR,-75.260000,43.080000,600,NEW YORK,0,N,02/1993,,,,,,,N,N
12813,NK34,16308.13*H,HELIPORT,PR,AEA,NYC,UTICA,ONEIDA,NY,ST LUKE'S MEMORIAL HOSPITAL,PR,-75.270000,43.090000,575,NEW YORK,1,W,,,,,,,,N,N
12814,NY62,16316.81*A,AIRPORT,PR,AEA,NYC,VERONA,ONEIDA,NY,CURTIS,PR,-75.540000,43.140000,535,NEW YORK,1,NE,,,,,,,,N,N
12815,NK12,16337.29*A,AIRPORT,PR,AEA,NYC,WALES,ERIE,NY,DONNELLY'S,PR,-78.540000,42.760000,1030,DETROIT,1,W,,,,,,,,N,N
12816,95NY,16337.4*A,AIRPORT,PR,AEA,NYC,WALES CENTER/COWLESVILLE/,WYOMING,NY,FISHER,PR,-78.470000,42.780000,1280,DETROIT,3,NE,,,,,,,,N,N
12817,N45,16340.4*A,AIRPORT,PU,AEA,NYC,WALLKILL,ULSTER,NY,KOBELT,PR,-74.130000,41.620000,420,NEW YORK,3,NE,,,N,N,N,N,N,N,N
12818,27NY,16340.41*H,HELIPORT,PR,AEA,NYC,WALLKILL,ULSTER,NY,DON'S,PR,-74.240000,41.620000,385,NEW YORK,3,NW,11/1992,,,,,,,N,N
12819,2NK7,16344.*A,AIRPORT,PR,AEA,NYC,WALTON,DELAWARE,NY,WALTON,PR,-75.140000,42.150000,1200,NEW YORK,1,W,06/1987,,,,,,,N,N
12820,6NK1,16353.8*A,AIRPORT,PR,AEA,NYC,WARSAW,WYOMING,NY,CASEY'S,PR,-78.170000,42.750000,1600,DETROIT,3,SE,02/1999,,,,,,,N,N
12821,N72,16355.*A,AIRPORT,PU,AEA,NYC,WARWICK,ORANGE,NY,WARWICK MUNI,PU,-74.280000,41.280000,540,NEW YORK,3,NE,,,N,N,N,N,N,N,N
12822,32NY,16357.*H,HELIPORT,PR,AEA,NYC,WASHINGTONVILLE,ORANGE,NY,S J M LANDING,PR,-72.210000,42.420000,380,NEW YORK,5,NW,,,,,,,,N,N
12823,D93,16363.2*A,AIRPORT,PU,AEA,NYC,WATERLOO,SENECA,NY,AIRTREK,PR,-76.840000,42.850000,590,NEW YORK,3,S,,,,,,,,N,N
12824,ART,16367.*A,AIRPORT,PU,AEA,NYC,WATERTOWN,JEFFERSON,NY,WATERTOWN INTERNATIONAL,PU,-76.020000,43.990000,325,NEW YORK,5,W,,AU 07/1976,NGY3,Y,N,N,Y,N,N
12825,NK23,16368.*A,AIRPORT,PR,AEA,NYC,WATERVILLE,ONEIDA,NY,VALLEY VIEW,PR,-75.410000,42.920000,1400,NEW YORK,2,SW,10/1989,,,,,,,N,N
12826,D94,16370.2*A,AIRPORT,PR,AEA,NYC,WATKINS GLEN,SCHUYLER,NY,SCHUYLER,PR,-76.910000,42.450000,870,NEW YORK,4,N,,,,,,N,N,N,N
12827,B16,16383.1*A,AIRPORT,PU,AEA,NYC,WEEDSPORT,CAYUGA,NY,WHITFORDS,PR,-76.530000,43.080000,400,NEW YORK,2,NE,,,,N,N,N,N,N,N
12828,ELZ,16391.1*A,AIRPORT,PU,AEA,NYC,WELLSVILLE,ALLEGANY,NY,"WELLSVILLE MUNI ARPT,TARANTINE FLD",PU,-77.990000,42.100000,2123,DETROIT,2,SW,,,NGY,N,N,N,Y,N,N
12829,98NY,16401.*A,AIRPORT,PR,AEA,NYC,WEST BLOOMFIELD,ONTARIO,NY,KRENZERS,PR,-77.530000,42.880000,1035,DETROIT,2,S,,,,,,,,N,N
12830,D99,16401.12*A,AIRPORT,PR,AEA,NYC,WEST BLOOMFIELD,ONTARIO,NY,WEISS AIRFIELD,PR,-77.490000,42.900000,1000,DETROIT,0,,,,,,,,,N,N
12831,0D0,16401.2*A,AIRPORT,PR,AEA,NYC,WEST BLOOMFIELD,ONTARIO,NY,FORT HILL,PR,-77.540000,42.900000,915,DETROIT,1,W,,,,N,N,N,N,N,N
12832,33NY,16401.7*A,AIRPORT,PR,AEA,NYC,WEST COXSACKIE,GREENE,NY,WAYNE DELP,PR,-73.860000,42.390000,800,NEW YORK,3,NW,,,,,,,,N,N
12833,NY53,16403.*A,AIRPORT,PR,AEA,NYC,WEST EDMESTON,CHENANGO,NY,TRI COUNTY AIRWAYS,PR,-75.300000,42.730000,1150,NEW YORK,2,SW,,,,N,N,N,N,N,N
12834,4B5,16404.*A,AIRPORT,PR,AEA,NYC,WESTERLO,ALBANY,NY,WESTERLO,PR,-74.020000,42.520000,1400,NEW YORK,1,NE,,,,,,N,N,N,N
12835,0D4,16406.1*A,AIRPORT,PU,AEA,NYC,WESTFIELD,CHAUTAUQUA,NY,CAMP VERNON,PR,-79.540000,42.350000,655,DETROIT,3,NE,,,,,,,,N,N
12836,9NY2,16406.11*H,HELIPORT,PR,AEA,NYC,WESTFIELD,CHAUTAUQUA,NY,WESTFIELD MEMORIAL HOSPITAL,PR,-79.570000,42.320000,756,DETROIT,0,N,06/1991,,,,,,,N,N
12837,FOK,16408.*A,AIRPORT,PU,AEA,NYC,WESTHAMPTON BEACH,SUFFOLK,NY,THE FRANCIS S GABRESKI,PU,-72.630000,40.840000,67,NEW YORK,3,N,,,NGPY3,N,N,Y,Y,Y,N
12838,5NK2,16408.01*H,HELIPORT,PR,AEA,NYC,WESTHAMPTON BEACH,SUFFOLK,NY,ALEXANDER'S EAST,PR,-72.660000,40.800000,5,NEW YORK,3,SW,02/1999,,,,,,,N,N
12839,5NK3,16408.02*H,HELIPORT,PR,AEA,NYC,WESTHAMPTON BEACH,SUFFOLK,NY,WESTHAMPTON BEACH,PR,-72.660000,40.800000,5,NEW YORK,3,SW,02/1999,,,,,,,N,N
12840,1NK4,16410.*H,HELIPORT,PR,AEA,NYC,WEST ISLIP,SUFFOLK,NY,WAGSTAFF,PR,-73.300000,40.680000,20,NEW YORK,0,N,10/1986,,,,,,,N,N
12841,N25,16424.*A,AIRPORT,PU,AEA,NYC,WESTPORT,ESSEX,NY,WESTPORT,PR,-73.430000,44.150000,276,MONTREAL,2,S,10/1996,,,,,,,N,N
12842,1NK5,16427.*A,AIRPORT,PR,AEA,NYC,WESTTOWN,ORANGE,NY,WESTTOWN,PR,-74.520000,41.360000,600,NEW YORK,2,SW,12/1986,,,,,,,N,N
12843,12NY,16427.7*H,HELIPORT,PR,AEA,NYC,WEST WINFIELD,HERKIMER,NY,TGP-245,PR,-75.170000,42.870000,1440,NEW YORK,2,SE,12/1993,,,,,,,N,N
12844,6NK2,16430.*A,AIRPORT,PR,AEA,NYC,WHITE CREEK,WASHINGTON,NY,MEERWARTH,PR,-73.330000,42.950000,640,NEW YORK,2,W,02/1999,,,,,,,N,N
12845,HPN,16433.*A,AIRPORT,PU,AEA,NYC,WHITE PLAINS,WESTCHESTER,NY,WESTCHESTER COUNTY,PU,-73.700000,41.060000,439,NEW YORK,3,NE,,BS 04/1977,NGY3,N,Y,Y,Y,Y,Y
12846,NK84,16433.01*H,HELIPORT,PR,AEA,NYC,WHITE PLAINS,WESTCHESTER,NY,SAFE FLIGHT INSTRUMENT CORP.,PR,-73.710000,41.080000,415,NEW YORK,4,NE,10/1984,,,,,,,N,N
12847,2NK8,16433.5*H,HELIPORT,PR,AEA,NYC,WHITESTONE,QUEENS,NY,LANDMARK PLAZA,PR,-73.820000,40.780000,80,NEW YORK,0,N,06/1987,,,,,,,N,N
12848,3G7,16433.9*A,AIRPORT,PU,AEA,NYC,WILLIAMSON/SODUS,WAYNE,NY,WILLIAMSON-SODUS,PR,-77.120000,43.230000,425,DETROIT,3,W,,,,N,N,N,,N,N
12849,1NK6,16433.95*A,AIRPORT,PR,AEA,NYC,WILMINGTON,ESSEX,NY,CATALANO AIRFIELD,PR,-73.740000,44.420000,840,MONTREAL,3,NE,11/1986,,,,,,,N,N
12850,99NY,16434.01*A,AIRPORT,PR,AEA,NYC,WILSON,NIAGARA,NY,HIBBARD'S,PR,-78.780000,43.230000,410,DETROIT,5,SE,,,,,,,,N,N
12851,0D5,16460.*A,AIRPORT,PR,AEA,NYC,WOLCOTT,WAYNE,NY,HILL TOP AIRPARK,PR,-76.800000,43.160000,465,NEW YORK,3,S,,,,,,N,N,N,N
12852,8NY0,16460.9*H,HELIPORT,PR,AEA,NYC,WOODBOURNE,SULLIVAN,NY,SULLIVAN CORRECTIONAL FACILITY,PU,-74.580000,41.720000,1436,NEW YORK,2,N,06/1991,,,,,,,N,N
12853,18NY,16465.*A,AIRPORT,PR,AEA,NYC,WOODSTOCK,ULSTER,NY,STRIP IN THE WOODS,PR,-74.040000,42.010000,500,NEW YORK,3,SE,,,,,,,,N,N
12854,N82,16469.*A,AIRPORT,PU,AEA,NYC,WURTSBORO,SULLIVAN,NY,WURTSBORO-SULLIVAN COUNTY,PR,-74.450000,41.590000,560,NEW YORK,2,NE,,,N,N,N,N,N,N,N
12855,NK13,16471.*C,SEAPLANE BASE,PR,AEA,NYC,WYNANTSKILL,RENSSELAER,NY,SNYDER'S LAKE,PR,-73.630000,42.650000,488,NEW YORK,22,S,,,,,,,,N,N
12856,2NY1,16475.*A,AIRPORT,PR,AEA,NYC,YORK,LIVINGSTON,NY,NEVIN FIELD,PR,-77.900000,42.850000,860,DETROIT,1,SW,05/1992,,,,,,,N,N
12857,0D7,17517.*A,AIRPORT,PU,AGL,DET,ADA,HARDIN,OH,ADA,PR,-83.820000,40.790000,949,DETROIT,1,NW,,,,N,N,N,N,N,N
12858,OH82,17518.*A,AIRPORT,PR,AGL,DET,ADAMS MILLS,MUSKINGUM,OH,GRAHAM FARM,PR,-81.970000,40.150000,725,DETROIT,1,W,07/1989,,,,,,,N,N
12859,CAK,17521.*A,AIRPORT,PU,AGL,DET,AKRON,SUMMIT,OH,AKRON-CANTON REGIONAL,PU,-81.440000,40.910000,1228,DETROIT,10,SE,,BS 05/1973,NGY3,N,Y,Y,Y,Y,Y
12860,85OI,17521.01*H,HELIPORT,PR,AGL,DET,AKRON,SUMMIT,OH,CHILDREN'S HOSPITAL,PR,-81.520000,41.080000,950,DETROIT,0,N,10/1987,,,,,,,N,N
12861,88OI,17521.02*H,HELIPORT,PR,AGL,DET,AKRON,SUMMIT,OH,AKRON CITY HOSPITAL,PR,-81.500000,41.080000,1120,DETROIT,0,N,12/1987,,,,,,,N,N
12862,OH05,17521.03*H,HELIPORT,PR,AGL,DET,AKRON,SUMMIT,OH,AKRON GENERAL MEDICAL CENTER,PR,-81.530000,41.070000,938,DETROIT,0,N,06/1988,,,,,,,N,N
12863,1D4,17521.1*A,AIRPORT,PU,AGL,DET,AKRON,SUMMIT,OH,MAYFIELD,PR,-81.430000,40.990000,1100,DETROIT,5,SE,,,,N,N,N,N,N,N
12864,4OH5,17521.41*H,HELIPORT,PR,AGL,DET,AKRON,SUMMIT,OH,ST THOMAS HOSPITAL,PR,-81.510000,41.090000,983,DETROIT,0,N,,,,,,,,N,N
12865,6D5,17521.5*H,HELIPORT,PU,AGL,DET,AKRON,SUMMIT,OH,SCHMELTZER,PR,-81.660000,41.140000,992,DETROIT,7,NW,04/1982,,,,,,,N,N
12866,4P2,17521.6*H,HELIPORT,PU,AGL,DET,AKRON,SUMMIT,OH,OLD PORTAGE,PR,-81.540000,41.130000,760,DETROIT,4,NW,04/1982,,,,,,,N,N
12867,AKR,17524.*A,AIRPORT,PU,AGL,DET,AKRON,SUMMIT,OH,AKRON FULTON INTL,PU,-81.460000,41.030000,1067,DETROIT,0,S,,,NGRY,Y,N,N,Y,N,N
12868,4OH6,17526.1*B,BALLOONPORT,PR,AGL,DET,AKRON SUFFIELD,PORTAGE,OH,WINGFOOT LAKE AIRSHIP OPERATIONS,PR,-81.350000,41.000000,1164,DETROIT,6,SE,,,,N,N,N,N,N,N
12869,5OH5,17526.5*H,HELIPORT,PR,AGL,DET,ALBANY,ATHENS,OH,MEIGS MINE 1,PR,-82.240000,39.050000,620,CINCINNATI,9,N,03/1993,,,,,,,N,N
12870,7OH4,17526.51*H,HELIPORT,PR,AGL,DET,ALBANY,ATHENS,OH,MEIGS MINE 2,PR,-82.280000,39.120000,716,CINCINNATI,6,S,03/1993,,,,,,,N,N
12871,OH12,17526.61*H,HELIPORT,PR,AGL,DET,ALEXANDRIA,LICKING,OH,REMINGTON,PR,-82.670000,40.090000,1175,CINCINNATI,3,W,06/1988,,,,,,,N,N
12872,4G3,17527.1*A,AIRPORT,PU,AGL,DET,ALLIANCE,MAHONING,OH,MILLER,PR,-81.040000,40.980000,1070,DETROIT,5,NE,,,,N,N,N,N,N,N
12873,0G8,17528.*A,AIRPORT,PR,AGL,DET,ALLIANCE,MAHONING,OH,ALLIANCE,PR,-81.060000,40.900000,1077,DETROIT,1,SE,,,,,,,,N,N
12874,2D1,17531.*A,AIRPORT,PU,AGL,DET,ALLIANCE,STARK,OH,BARBER,PR,-81.090000,40.970000,1062,DETROIT,3,N,,,,N,N,N,N,N,N
12875,2D2,17533.*A,AIRPORT,PR,AGL,DET,ALVADA,HANCOCK,OH,STONE,PR,-83.420000,41.000000,835,DETROIT,3,SW,,,,,,N,N,N,N
12876,OH61,17534.*A,AIRPORT,PR,AGL,DET,AMANDA,FAIRFIELD,OH,AMANDA,PR,-82.730000,39.630000,900,CINCINNATI,1,SE,07/1989,,,,,,,N,N
12877,9I4,17535.*A,AIRPORT,PR,AGL,DET,AMELIA,CLERMONT,OH,SKY HILLS,PR,-84.180000,39.030000,842,CINCINNATI,2,NE,,,,,,,,N,N
12878,OH33,17535.1*A,AIRPORT,PR,AGL,DET,AMELIA,CLERMONT,OH,HUMPHRIES ROTORDROME,PR,-84.200000,39.050000,840,CINCINNATI,2,NE,,,,,,,,N,N
12879,3OH4,17538.*A,AIRPORT,PR,AGL,DET,ANDOVER,ASHTABULA,OH,RICELAND AERODROME,PR,-80.580000,41.600000,1115,DETROIT,1,W,01/1991,,,,,,,N,N
12880,OA11,17540.*A,AIRPORT,PR,AGL,DET,ANNA,SHELBY,OH,HEITMAN FIELD,PR,-84.250000,40.370000,998,DETROIT,5,E,03/1998,,,,,,,N,N
12881,OH34,17542.01*A,AIRPORT,PR,AGL,DET,ANSONIA,DARKE,OH,LEIS,PR,-84.660000,40.200000,1015,DETROIT,1,SW,,,,,,,,N,N
12882,OA04,17545.*A,AIRPORT,PR,AGL,DET,ARCADIA,HANCOCK,OH,RUTTER,PR,-83.500000,41.090000,815,DETROIT,1,S,02/1998,,,,,,,N,N
12883,4OH8,17547.1*A,AIRPORT,PR,AGL,DET,ARCHBOLD,FULTON,OH,HUFFMAN FARM,PR,-84.240000,41.500000,741,DETROIT,3,SE,,,,N,N,N,N,N,N
12884,5OH0,17548.11*A,AIRPORT,PR,AGL,DET,ARLINGTON,HANCOCK,OH,ALGE,PR,-83.640000,40.900000,857,DETROIT,1,NE,,,,,,,,N,N
12885,3G4,17551.1*A,AIRPORT,PU,AGL,DET,ASHLAND,ASHLAND,OH,ASHLAND COUNTY,PU,-82.250000,40.900000,1206,DETROIT,3,NE,,,N,N,N,N,N,N,N
12886,5OH1,17551.12*H,HELIPORT,PR,AGL,DET,ASHLAND,ASHLAND,OH,SAMARITAN HOSPITAL,PR,-82.310000,40.850000,1120,DETROIT,1,N,,,,,,,,N,N
12887,5OH2,17551.13*H,HELIPORT,PR,AGL,DET,ASHLAND,ASHLAND,OH,ODOT DISTRICT 03,PU,-82.290000,40.870000,1012,DETROIT,0,N,,,,,,,,N,N
12888,HZY,17554.1*A,AIRPORT,PU,AGL,DET,ASHTABULA,ASHTABULA,OH,ASHTABULA COUNTY,PU,-80.690000,41.770000,924,DETROIT,8,SE,,,NGY,N,N,N,Y,N,N
12889,8OH0,17554.11*H,HELIPORT,PR,AGL,DET,ASHTABULA,ASHTABULA,OH,ASHTABULA CO MED CTR,PR,-80.790000,41.880000,640,DETROIT,0,N,10/1992,,,,,,,N,N
12890,50OI,17556.*A,AIRPORT,PR,AGL,DET,ASHVILLE,PICKAWAY,OH,BECKMAN FIELD,PR,-83.030000,39.740000,760,CINCINNATI,4,NW,11/1986,,,,,,,N,N
12891,OH23,17560.*H,HELIPORT,PR,AGL,DET,ATHENS,ATHENS,OH,O'BLENESS MEMORIAL HOSPITAL,PR,-82.110000,39.320000,720,CINCINNATI,0,W,08/1994,,,,,,,N,N
12892,UNI,17560.01*A,AIRPORT,PU,AGL,DET,ATHENS/ALBANY,ATHENS,OH,OHIO UNIVERSITY,PU,-82.230000,39.210000,766,CINCINNATI,10,SW,,,NGVY,N,N,N,Y,N,N
12893,2D4,17560.068*A,AIRPORT,PR,AGL,DET,ATWATER,PORTAGE,OH,GAY,PR,-81.180000,41.040000,1200,DETROIT,2,NW,,,,N,N,,,N,N
12894,6OI0,17560.07*A,AIRPORT,PR,AGL,DET,AUBURN CENTER,GEAUGA,OH,DERECSKY,PR,-81.250000,41.370000,1185,DETROIT,1,SW,10/1981,,,,,,,N,N
12895,5OH4,17560.5*A,AIRPORT,PR,AGL,DET,AUSTINBURG,ASHTABULA,OH,ARMINGTON,PR,-80.870000,41.720000,820,DETROIT,3,W,,,,N,N,N,N,N,N
12896,OI81,17562.*A,AIRPORT,PR,AGL,DET,AUSTINTOWN,MAHONING,OH,MOLLICA,PR,-80.750000,41.070000,1170,DETROIT,2,S,03/1998,,,,,,,N,N
12897,5OH6,17564.2*A,AIRPORT,PR,AGL,DET,AVON,LORAIN,OH,JOHNSONS FLD,PR,-81.970000,41.430000,700,DETROIT,2,SE,,,,,,,,N,N
12898,4OI7,17564.3*A,AIRPORT,PR,AGL,DET,AVON,LORAIN,OH,R & M AVIATION,PR,-81.970000,41.450000,690,DETROIT,2,E,07/1981,,,,,,,N,N
12899,5OH7,17565.1*A,AIRPORT,PR,AGL,DET,AVON,LORAIN,OH,KELLER,PR,-82.000000,41.440000,692,DETROIT,1,E,,,,,,,,N,N
12900,7OI1,17565.7*A,AIRPORT,PR,AGL,DET,AYERSVILLE,DEFIANCE,OH,BLEVINS,PR,-84.260000,41.200000,722,DETROIT,2,SE,02/1982,,,,,,,N,N
12901,17OI,17566.1*A,AIRPORT,PR,AGL,DET,BAINBRIDGE,ROSS,OH,HAAS,PR,-83.310000,39.220000,750,CINCINNATI,2,W,,,,N,N,N,N,N,N
12902,9I7,17566.2*A,AIRPORT,PR,AGL,DET,BAINBRIDGE,ROSS,OH,VALLEY VISTA,PR,-83.260000,39.230000,720,CINCINNATI,1,NE,,,,,,N,N,N,N
12903,9I6,17567.1*A,AIRPORT,PR,AGL,DET,BALTIMORE,FAIRFIELD,OH,INDUSTRY AIR PARK,PR,-82.570000,39.840000,877,CINCINNATI,1,E,,,,N,N,,,N,N
12904,7B4,17567.2*A,AIRPORT,PU,AGL,DET,BALTIMORE,FAIRFIELD,OH,MILLER FARM LANDING STRIP,PR,-82.580000,39.880000,930,CINCINNATI,3,NE,,,,N,N,N,N,N,N
12905,2D6,17568.5*H,HELIPORT,PU,AGL,DET,BANNOCK,BELMONT,OH,BANNOCK,PR,-80.970000,40.100000,1100,DETROIT,0,N,,,,,,,,N,N
12906,6G5,17572.*A,AIRPORT,PU,AGL,DET,BARNESVILLE,BELMONT,OH,BARNESVILLE-BRADFIELD,PU,-81.190000,40.000000,1313,DETROIT,1,NW,,,N,N,N,N,N,N,N
12907,I69,17574.*A,AIRPORT,PU,AGL,DET,BATAVIA,CLERMONT,OH,CLERMONT COUNTY,PU,-84.210000,39.070000,844,CINCINNATI,2,W,,,N,N,N,N,,N,N
12908,2D7,17580.*A,AIRPORT,PU,AGL,DET,BEACH CITY,STARK,OH,BEACH CITY,PR,-81.550000,40.640000,984,DETROIT,1,E,,,,N,N,N,N,N,N
12909,OH37,17583.*S,STOLPORT,PR,AGL,DET,BEAVER,JACKSON,OH,GLADE,PR,-82.780000,39.010000,690,CINCINNATI,2,SE,,,,,,,,N,N
12910,5OH3,17591.01*H,HELIPORT,PR,AGL,DET,BELLEFONTAINE,LOGAN,OH,MARY RUTAN,PR,-83.750000,40.370000,1345,CINCINNATI,0,N,07/1989,,,,,,,N,N
12911,7I7,17591.1*A,AIRPORT,PU,AGL,DET,BELLEFONTAINE,LOGAN,OH,BELLEFONTAINE MUNI,PU,-83.730000,40.410000,1345,DETROIT,3,NE,,,N,N,N,N,N,N,N
12912,6OH1,17594.12*A,AIRPORT,PR,AGL,DET,BELLEVUE,SANDUSKY,OH,MISSLER-BELLEVUE,PR,-82.860000,41.280000,760,DETROIT,2,NW,,,,,,,,N,N
12913,4OH9,17594.13*H,HELIPORT,PR,AGL,DET,BELLEVUE,SANDUSKY,OH,BELLEVUE HOSPITAL,PR,-82.840000,41.290000,750,DETROIT,0,N,03/1993,,,,,,,N,N
12914,3D0,17595.1*A,AIRPORT,PR,AGL,DET,BELLVILLE,RICHLAND,OH,BENDER,PR,-82.530000,40.620000,1140,DETROIT,1,W,,,,N,N,,,N,N
